"Diseases & Risk Factors","Indicator Name","Cancer Type","Year","Country Name","Region","Gender","Area","Numeric","Lower Confidence Limit","Upper Confidence Limit","Comment",
"Air pollution","Total NCD deaths","","2000","United States of America","Region of the Americas","Total","","2137365.999","no data","no data","",
"Air pollution","Total NCD deaths","","2000","United States of America","Region of the Americas","Males","","1016888.53","no data","no data","",
"Air pollution","Total NCD deaths","","2000","United States of America","Region of the Americas","Females","","1120477.469","no data","no data","",
"Air pollution","Total NCD deaths","","2001","United States of America","Region of the Americas","Total","","2142451.195","no data","no data","",
"Air pollution","Total NCD deaths","","2001","United States of America","Region of the Americas","Males","","1016346.982","no data","no data","",
"Air pollution","Total NCD deaths","","2001","United States of America","Region of the Americas","Females","","1126104.214","no data","no data","",
"Air pollution","Total NCD deaths","","2002","United States of America","Region of the Americas","Total","","2162610.378","no data","no data","",
"Air pollution","Total NCD deaths","","2002","United States of America","Region of the Americas","Males","","1028851.215","no data","no data","",
"Air pollution","Total NCD deaths","","2002","United States of America","Region of the Americas","Females","","1133759.164","no data","no data","",
"Air pollution","Total NCD deaths","","2003","United States of America","Region of the Americas","Total","","2168966.749","no data","no data","",
"Air pollution","Total NCD deaths","","2003","United States of America","Region of the Americas","Males","","1031342.165","no data","no data","",
"Air pollution","Total NCD deaths","","2003","United States of America","Region of the Americas","Females","","1137624.584","no data","no data","",
"Air pollution","Total NCD deaths","","2004","United States of America","Region of the Americas","Total","","2119120.718","no data","no data","",
"Air pollution","Total NCD deaths","","2004","United States of America","Region of the Americas","Males","","1010024.604","no data","no data","",
"Air pollution","Total NCD deaths","","2004","United States of America","Region of the Americas","Females","","1109096.114","no data","no data","",
"Air pollution","Total NCD deaths","","2005","United States of America","Region of the Americas","Total","","2157588.896","no data","no data","",
"Air pollution","Total NCD deaths","","2005","United States of America","Region of the Americas","Males","","1030060.369","no data","no data","",
"Air pollution","Total NCD deaths","","2005","United States of America","Region of the Americas","Females","","1127528.528","no data","no data","",
"Air pollution","Total NCD deaths","","2006","United States of America","Region of the Americas","Total","","2138018.241","no data","no data","",
"Air pollution","Total NCD deaths","","2006","United States of America","Region of the Americas","Males","","1024565.195","no data","no data","",
"Air pollution","Total NCD deaths","","2006","United States of America","Region of the Americas","Females","","1113453.046","no data","no data","",
"Air pollution","Total NCD deaths","","2007","United States of America","Region of the Americas","Total","","2135028.852","no data","no data","",
"Air pollution","Total NCD deaths","","2007","United States of America","Region of the Americas","Males","","1025809.895","no data","no data","",
"Air pollution","Total NCD deaths","","2007","United States of America","Region of the Americas","Females","","1109218.958","no data","no data","",
"Air pollution","Total NCD deaths","","2008","United States of America","Region of the Americas","Total","","2172696.521","no data","no data","",
"Air pollution","Total NCD deaths","","2008","United States of America","Region of the Americas","Males","","1044004.366","no data","no data","",
"Air pollution","Total NCD deaths","","2008","United States of America","Region of the Americas","Females","","1128692.156","no data","no data","",
"Air pollution","Total NCD deaths","","2009","United States of America","Region of the Americas","Total","","2135391.883","no data","no data","",
"Air pollution","Total NCD deaths","","2009","United States of America","Region of the Americas","Males","","1035455.365","no data","no data","",
"Air pollution","Total NCD deaths","","2009","United States of America","Region of the Americas","Females","","1099936.518","no data","no data","",
"Air pollution","Total NCD deaths","","2010","United States of America","Region of the Americas","Total","","2172423.766","no data","no data","",
"Air pollution","Total NCD deaths","","2010","United States of America","Region of the Americas","Males","","1053695.079","no data","no data","",
"Air pollution","Total NCD deaths","","2010","United States of America","Region of the Americas","Females","","1118728.687","no data","no data","",
"Air pollution","Total NCD deaths","","2011","United States of America","Region of the Americas","Total","","2200278.685","no data","no data","",
"Air pollution","Total NCD deaths","","2011","United States of America","Region of the Americas","Males","","1067334.148","no data","no data","",
"Air pollution","Total NCD deaths","","2011","United States of America","Region of the Americas","Females","","1132944.537","no data","no data","",
"Air pollution","Total NCD deaths","","2012","United States of America","Region of the Americas","Total","","2216004.98","no data","no data","",
"Air pollution","Total NCD deaths","","2012","United States of America","Region of the Americas","Males","","1079777.215","no data","no data","",
"Air pollution","Total NCD deaths","","2012","United States of America","Region of the Americas","Females","","1136227.765","no data","no data","",
"Air pollution","Total NCD deaths","","2013","United States of America","Region of the Americas","Total","","2255678.285","no data","no data","",
"Air pollution","Total NCD deaths","","2013","United States of America","Region of the Americas","Males","","1105154.862","no data","no data","",
"Air pollution","Total NCD deaths","","2013","United States of America","Region of the Americas","Females","","1150523.423","no data","no data","",
"Air pollution","Total NCD deaths","","2014","United States of America","Region of the Americas","Total","","2278657.29","no data","no data","",
"Air pollution","Total NCD deaths","","2014","United States of America","Region of the Americas","Males","","1122088.501","no data","no data","",
"Air pollution","Total NCD deaths","","2014","United States of America","Region of the Americas","Females","","1156568.789","no data","no data","",
"Air pollution","Total NCD deaths","","2015","United States of America","Region of the Americas","Total","","2350599.643","no data","no data","",
"Air pollution","Total NCD deaths","","2015","United States of America","Region of the Americas","Males","","1158871","no data","no data","",
"Air pollution","Total NCD deaths","","2015","United States of America","Region of the Americas","Females","","1191728.642","no data","no data","",
"Air pollution","Total NCD deaths","","2016","United States of America","Region of the Americas","Total","","2383755.282","no data","no data","",
"Air pollution","Total NCD deaths","","2016","United States of America","Region of the Americas","Males","","1183857.678","no data","no data","",
"Air pollution","Total NCD deaths","","2016","United States of America","Region of the Americas","Females","","1199897.604","no data","no data","",
"Air pollution","Total NCD deaths","","2017","United States of America","Region of the Americas","Total","","2447590.549","no data","no data","",
"Air pollution","Total NCD deaths","","2017","United States of America","Region of the Americas","Males","","1220529.445","no data","no data","",
"Air pollution","Total NCD deaths","","2017","United States of America","Region of the Americas","Females","","1227061.104","no data","no data","",
"Air pollution","Total NCD deaths","","2018","United States of America","Region of the Americas","Total","","2479502.313","no data","no data","",
"Air pollution","Total NCD deaths","","2018","United States of America","Region of the Americas","Males","","1244087.057","no data","no data","",
"Air pollution","Total NCD deaths","","2018","United States of America","Region of the Americas","Females","","1235415.256","no data","no data","",
"Air pollution","Total NCD deaths","","2019","United States of America","Region of the Americas","Total","","2514180.957","no data","no data","",
"Air pollution","Total NCD deaths","","2019","United States of America","Region of the Americas","Males","","1269206.512","no data","no data","",
"Air pollution","Total NCD deaths","","2019","United States of America","Region of the Americas","Females","","1244974.445","no data","no data","",
"Air pollution","Total NCD deaths","","2020","United States of America","Region of the Americas","Total","","2671701.779","no data","no data","",
"Air pollution","Total NCD deaths","","2020","United States of America","Region of the Americas","Males","","1362741.17","no data","no data","",
"Air pollution","Total NCD deaths","","2020","United States of America","Region of the Americas","Females","","1308960.609","no data","no data","",
"Air pollution","Total NCD deaths","","2021","United States of America","Region of the Americas","Total","","2667661.186","no data","no data","",
"Air pollution","Total NCD deaths","","2021","United States of America","Region of the Americas","Males","","1379105.784","no data","no data","",
"Air pollution","Total NCD deaths","","2021","United States of America","Region of the Americas","Females","","1288555.403","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2000","United States of America","Region of the Americas","Total","","487","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2000","United States of America","Region of the Americas","Males","","586","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2000","United States of America","Region of the Americas","Females","","412","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2001","United States of America","Region of the Americas","Total","","480","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2001","United States of America","Region of the Americas","Males","","574","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2001","United States of America","Region of the Americas","Females","","408","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2002","United States of America","Region of the Americas","Total","","476","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2002","United States of America","Region of the Americas","Males","","568","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2002","United States of America","Region of the Americas","Females","","404","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2003","United States of America","Region of the Americas","Total","","469","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2003","United States of America","Region of the Americas","Males","","557","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2003","United States of America","Region of the Americas","Females","","400","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2004","United States of America","Region of the Americas","Total","","451","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2004","United States of America","Region of the Americas","Males","","534","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2004","United States of America","Region of the Americas","Females","","385","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2005","United States of America","Region of the Americas","Total","","450","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2005","United States of America","Region of the Americas","Males","","531","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2005","United States of America","Region of the Americas","Females","","384","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2006","United States of America","Region of the Americas","Total","","438","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2006","United States of America","Region of the Americas","Males","","516","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2006","United States of America","Region of the Americas","Females","","374","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2007","United States of America","Region of the Americas","Total","","427","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2007","United States of America","Region of the Americas","Males","","503","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2007","United States of America","Region of the Americas","Females","","365","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2008","United States of America","Region of the Americas","Total","","426","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2008","United States of America","Region of the Americas","Males","","499","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2008","United States of America","Region of the Americas","Females","","364","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2009","United States of America","Region of the Americas","Total","","412","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2009","United States of America","Region of the Americas","Males","","483","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2009","United States of America","Region of the Americas","Females","","352","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2010","United States of America","Region of the Americas","Total","","408","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2010","United States of America","Region of the Americas","Males","","478","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2010","United States of America","Region of the Americas","Females","","349","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2011","United States of America","Region of the Americas","Total","","406","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2011","United States of America","Region of the Americas","Males","","473","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2011","United States of America","Region of the Americas","Females","","348","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2012","United States of America","Region of the Americas","Total","","402","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2012","United States of America","Region of the Americas","Males","","468","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2012","United States of America","Region of the Americas","Females","","345","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2013","United States of America","Region of the Americas","Total","","402","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2013","United States of America","Region of the Americas","Males","","468","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2013","United States of America","Region of the Americas","Females","","345","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2014","United States of America","Region of the Americas","Total","","401","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2014","United States of America","Region of the Americas","Males","","465","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2014","United States of America","Region of the Americas","Females","","343","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2015","United States of America","Region of the Americas","Total","","406","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2015","United States of America","Region of the Americas","Males","","470","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2015","United States of America","Region of the Americas","Females","","348","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2016","United States of America","Region of the Americas","Total","","406","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2016","United States of America","Region of the Americas","Males","","470","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2016","United States of America","Region of the Americas","Females","","347","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2017","United States of America","Region of the Americas","Total","","408","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2017","United States of America","Region of the Americas","Males","","473","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2017","United States of America","Region of the Americas","Females","","349","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2018","United States of America","Region of the Americas","Total","","404","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2018","United States of America","Region of the Americas","Males","","469","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2018","United States of America","Region of the Americas","Females","","345","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2019","United States of America","Region of the Americas","Total","","402","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2019","United States of America","Region of the Americas","Males","","467","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2019","United States of America","Region of the Americas","Females","","342","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2020","United States of America","Region of the Americas","Total","","425","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2020","United States of America","Region of the Americas","Males","","497","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2020","United States of America","Region of the Americas","Females","","357","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2021","United States of America","Region of the Americas","Total","","424","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2021","United States of America","Region of the Americas","Males","","499","no data","no data","",
"Air pollution","NCD age-standardized death rate","","2021","United States of America","Region of the Americas","Females","","353","no data","no data","",
"Air pollution","Exceedance of WHO PM₂.₅ guidelines (by a multiple of)","","2019","United States of America","Region of the Americas","","Total","1.434292873","no data","no data","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2000","United States of America","Region of the Americas","","Total","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2000","United States of America","Region of the Americas","","Urban","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2000","United States of America","Region of the Americas","","Rural","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2001","United States of America","Region of the Americas","","Total","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2001","United States of America","Region of the Americas","","Urban","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2001","United States of America","Region of the Americas","","Rural","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2002","United States of America","Region of the Americas","","Total","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2002","United States of America","Region of the Americas","","Urban","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2002","United States of America","Region of the Americas","","Rural","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2003","United States of America","Region of the Americas","","Total","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2003","United States of America","Region of the Americas","","Urban","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2003","United States of America","Region of the Americas","","Rural","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2004","United States of America","Region of the Americas","","Total","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2004","United States of America","Region of the Americas","","Urban","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2004","United States of America","Region of the Americas","","Rural","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2005","United States of America","Region of the Americas","","Total","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2005","United States of America","Region of the Americas","","Urban","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2005","United States of America","Region of the Americas","","Rural","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2006","United States of America","Region of the Americas","","Total","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2006","United States of America","Region of the Americas","","Urban","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2006","United States of America","Region of the Americas","","Rural","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2007","United States of America","Region of the Americas","","Total","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2007","United States of America","Region of the Americas","","Urban","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2007","United States of America","Region of the Americas","","Rural","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2008","United States of America","Region of the Americas","","Total","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2008","United States of America","Region of the Americas","","Urban","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2008","United States of America","Region of the Americas","","Rural","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2009","United States of America","Region of the Americas","","Total","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2009","United States of America","Region of the Americas","","Urban","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2009","United States of America","Region of the Americas","","Rural","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2010","United States of America","Region of the Americas","","Total","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2010","United States of America","Region of the Americas","","Urban","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2010","United States of America","Region of the Americas","","Rural","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2011","United States of America","Region of the Americas","","Total","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2011","United States of America","Region of the Americas","","Urban","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2011","United States of America","Region of the Americas","","Rural","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2012","United States of America","Region of the Americas","","Total","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2012","United States of America","Region of the Americas","","Urban","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2012","United States of America","Region of the Americas","","Rural","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2013","United States of America","Region of the Americas","","Total","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2013","United States of America","Region of the Americas","","Urban","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2013","United States of America","Region of the Americas","","Rural","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2014","United States of America","Region of the Americas","","Total","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2014","United States of America","Region of the Americas","","Urban","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2014","United States of America","Region of the Americas","","Rural","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2015","United States of America","Region of the Americas","","Total","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2015","United States of America","Region of the Americas","","Urban","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2015","United States of America","Region of the Americas","","Rural","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2016","United States of America","Region of the Americas","","Total","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2016","United States of America","Region of the Americas","","Urban","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2016","United States of America","Region of the Americas","","Rural","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2017","United States of America","Region of the Americas","","Total","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2017","United States of America","Region of the Americas","","Urban","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2017","United States of America","Region of the Americas","","Rural","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2018","United States of America","Region of the Americas","","Total","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2018","United States of America","Region of the Americas","","Urban","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2018","United States of America","Region of the Americas","","Rural","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2019","United States of America","Region of the Americas","","Total","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2019","United States of America","Region of the Americas","","Urban","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2019","United States of America","Region of the Americas","","Rural","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2020","United States of America","Region of the Americas","","Total","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2020","United States of America","Region of the Americas","","Urban","0","0","0","",
"Air pollution","Population with primary reliance on polluting fuels and technologies","","2020","United States of America","Region of the Americas","","Rural","0","0","0","",
"Air pollution","Clean household energy in national planning","","2022","United States of America","Region of the Americas","","","Yes","","","",
"Air pollution","Party to a regional or international convention or treaty on transboundary air pollution","","2022","United States of America","Region of the Americas","","","Yes","","","",
"Air pollution","Availability of standards for annual PM₂.₅","","2022","United States of America","Region of the Americas","","","Yes","","","",
"Air pollution","Standards for annual PM₂.₅ values align with WHO Air Quality Guidelines or interim targets","","2022","United States of America","Region of the Americas","","","Partially achieved","","","",
"Air pollution","Availability of standards for annual PM₁₀","","2022","United States of America","Region of the Americas","","","No","","","",
"Air pollution","Standards for annual PM₁₀ values align with WHO Air Quality Guidelines or interim targets","","2022","United States of America","Region of the Americas","","","Not applicable","","","",
"Air pollution","Availability of standards for annual NO₂","","2022","United States of America","Region of the Americas","","","Yes","","","",
"Air pollution","Standards for annual NO₂ values align with WHO Air Quality Guidelines or interim targets","","2022","United States of America","Region of the Americas","","","Not achieved","","","",
"Air pollution","Availability of standards for 8-hour O₃","","2022","United States of America","Region of the Americas","","","Yes","","","",
"Air pollution","Standards for 8-hour O₃ values align with WHO Air Quality Guidelines or interim targets","","2022","United States of America","Region of the Americas","","","Partially achieved","","","",
"Harmful Alcohol Use","Total NCD deaths","","2000","United States of America","Region of the Americas","Total","","2137365.999","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2000","United States of America","Region of the Americas","Males","","1016888.53","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2000","United States of America","Region of the Americas","Females","","1120477.469","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2001","United States of America","Region of the Americas","Total","","2142451.195","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2001","United States of America","Region of the Americas","Males","","1016346.982","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2001","United States of America","Region of the Americas","Females","","1126104.214","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2002","United States of America","Region of the Americas","Total","","2162610.378","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2002","United States of America","Region of the Americas","Males","","1028851.215","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2002","United States of America","Region of the Americas","Females","","1133759.164","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2003","United States of America","Region of the Americas","Total","","2168966.749","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2003","United States of America","Region of the Americas","Males","","1031342.165","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2003","United States of America","Region of the Americas","Females","","1137624.584","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2004","United States of America","Region of the Americas","Total","","2119120.718","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2004","United States of America","Region of the Americas","Males","","1010024.604","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2004","United States of America","Region of the Americas","Females","","1109096.114","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2005","United States of America","Region of the Americas","Total","","2157588.896","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2005","United States of America","Region of the Americas","Males","","1030060.369","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2005","United States of America","Region of the Americas","Females","","1127528.528","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2006","United States of America","Region of the Americas","Total","","2138018.241","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2006","United States of America","Region of the Americas","Males","","1024565.195","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2006","United States of America","Region of the Americas","Females","","1113453.046","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2007","United States of America","Region of the Americas","Total","","2135028.852","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2007","United States of America","Region of the Americas","Males","","1025809.895","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2007","United States of America","Region of the Americas","Females","","1109218.958","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2008","United States of America","Region of the Americas","Total","","2172696.521","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2008","United States of America","Region of the Americas","Males","","1044004.366","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2008","United States of America","Region of the Americas","Females","","1128692.156","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2009","United States of America","Region of the Americas","Total","","2135391.883","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2009","United States of America","Region of the Americas","Males","","1035455.365","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2009","United States of America","Region of the Americas","Females","","1099936.518","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2010","United States of America","Region of the Americas","Total","","2172423.766","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2010","United States of America","Region of the Americas","Males","","1053695.079","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2010","United States of America","Region of the Americas","Females","","1118728.687","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2011","United States of America","Region of the Americas","Total","","2200278.685","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2011","United States of America","Region of the Americas","Males","","1067334.148","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2011","United States of America","Region of the Americas","Females","","1132944.537","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2012","United States of America","Region of the Americas","Total","","2216004.98","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2012","United States of America","Region of the Americas","Males","","1079777.215","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2012","United States of America","Region of the Americas","Females","","1136227.765","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2013","United States of America","Region of the Americas","Total","","2255678.285","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2013","United States of America","Region of the Americas","Males","","1105154.862","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2013","United States of America","Region of the Americas","Females","","1150523.423","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2014","United States of America","Region of the Americas","Total","","2278657.29","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2014","United States of America","Region of the Americas","Males","","1122088.501","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2014","United States of America","Region of the Americas","Females","","1156568.789","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2015","United States of America","Region of the Americas","Total","","2350599.643","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2015","United States of America","Region of the Americas","Males","","1158871","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2015","United States of America","Region of the Americas","Females","","1191728.642","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2016","United States of America","Region of the Americas","Total","","2383755.282","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2016","United States of America","Region of the Americas","Males","","1183857.678","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2016","United States of America","Region of the Americas","Females","","1199897.604","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2017","United States of America","Region of the Americas","Total","","2447590.549","no data","no data","",
"Harmful Alcohol Use","Total NCD deaths","","2017","United States of America","Region of the Americas","Males","","1220529.445","no data","no data","",
