"Diseases & Risk Factors","Indicator Name","Cancer Type","Year","Country Name","Region","Gender","Area","Numeric","Lower Confidence Limit","Upper Confidence Limit","Comment",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2006","France","European Region","Total","","26.7","24.21","29.2","",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2006","France","European Region","Males","","33.66","29.69","37.79","",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2006","France","European Region","Females","","20.12","17.09","23.35","",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2007","France","European Region","Total","","26.1","23.64","28.59","",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2007","France","European Region","Males","","33.08","29.16","37.15","",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2007","France","European Region","Females","","19.51","16.56","22.76","",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2008","France","European Region","Total","","25.51","23.08","27.98","",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2008","France","European Region","Males","","32.46","28.53","36.53","",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2008","France","European Region","Females","","18.96","15.99","22.13","",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2009","France","European Region","Total","","24.94","22.45","27.41","",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2009","France","European Region","Males","","31.8","27.83","35.91","",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2009","France","European Region","Females","","18.48","15.51","21.67","",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2010","France","European Region","Total","","24.39","21.91","26.93","",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2010","France","European Region","Males","","31.12","27.15","35.33","",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2010","France","European Region","Females","","18.05","15.01","21.24","",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2011","France","European Region","Total","","23.87","21.24","26.48","",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2011","France","European Region","Males","","30.44","26.38","34.75","",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2011","France","European Region","Females","","17.67","14.54","20.92","",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2012","France","European Region","Total","","23.37","20.66","26.15","",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2012","France","European Region","Males","","29.77","25.62","34.24","",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2012","France","European Region","Females","","17.34","14.11","20.7","",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2013","France","European Region","Total","","22.91","20.06","25.82","",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2013","France","European Region","Males","","29.14","24.72","33.76","",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2013","France","European Region","Females","","17.04","13.67","20.65","",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2014","France","European Region","Total","","22.49","19.48","25.63","",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2014","France","European Region","Males","","28.54","23.82","33.49","",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2014","France","European Region","Females","","16.79","13.14","20.68","",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2015","France","European Region","Total","","22.13","18.86","25.52","",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2015","France","European Region","Males","","28","22.81","33.42","",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2015","France","European Region","Females","","16.59","12.62","20.85","",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2016","France","European Region","Total","","21.79","18.24","25.6","",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2016","France","European Region","Males","","27.51","21.8","33.55","",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2016","France","European Region","Females","","16.41","12.05","21.21","",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2017","France","European Region","Total","","21.49","17.59","25.72","",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2017","France","European Region","Males","","27.06","20.82","33.83","",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2017","France","European Region","Females","","16.25","11.42","21.7","",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2018","France","European Region","Total","","21.19","16.85","25.99","",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2018","France","European Region","Males","","26.61","19.69","34.09","",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2018","France","European Region","Females","","16.1","10.68","22.28","",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2019","France","European Region","Total","","20.9","16.06","26.28","",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2019","France","European Region","Males","","26.17","18.61","34.5","",
"Noncommunicable diseases","Raised blood pressure, adults aged 30–79 years","","2019","France","European Region","Females","","15.95","9.89","22.93","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2000","France","European Region","Total","","34.2","31.3","37.3","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2000","France","European Region","Males","","39.4","34.8","44.1","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2000","France","European Region","Females","","29.3","25.5","33.2","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2001","France","European Region","Total","","34","31.1","37","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2001","France","European Region","Males","","39.3","34.9","44","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2001","France","European Region","Females","","28.9","25.2","32.8","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2002","France","European Region","Total","","33.8","31","36.7","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2002","France","European Region","Males","","39.2","34.9","43.9","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2002","France","European Region","Females","","28.6","25","32.3","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2003","France","European Region","Total","","33.6","30.9","36.5","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2003","France","European Region","Males","","39.2","34.8","43.7","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2003","France","European Region","Females","","28.3","24.8","32","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2004","France","European Region","Total","","33.4","30.7","36.2","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2004","France","European Region","Males","","39.1","34.8","43.4","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2004","France","European Region","Females","","28.1","24.6","31.7","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2005","France","European Region","Total","","33.2","30.6","35.9","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2005","France","European Region","Males","","38.9","34.7","43.3","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2005","France","European Region","Females","","27.8","24.5","31.2","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2006","France","European Region","Total","","33","30.3","35.6","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2006","France","European Region","Males","","38.7","34.6","42.9","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2006","France","European Region","Females","","27.5","24.3","30.9","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2007","France","European Region","Total","","32.7","30.1","35.3","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2007","France","European Region","Males","","38.4","34.4","42.6","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2007","France","European Region","Females","","27.2","24.1","30.5","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2008","France","European Region","Total","","32.4","29.8","35","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2008","France","European Region","Males","","38.1","34.1","42.2","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2008","France","European Region","Females","","26.9","23.8","30.3","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2009","France","European Region","Total","","32.1","29.5","34.6","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2009","France","European Region","Males","","37.8","33.7","41.9","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2009","France","European Region","Females","","26.7","23.5","30.1","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2010","France","European Region","Total","","31.8","29.1","34.4","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2010","France","European Region","Males","","37.4","33.3","41.7","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2010","France","European Region","Females","","26.4","23.2","29.8","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2011","France","European Region","Total","","31.4","28.7","34.2","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2011","France","European Region","Males","","37","32.8","41.3","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2011","France","European Region","Females","","26.2","22.8","29.7","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2012","France","European Region","Total","","31.1","28.3","34","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2012","France","European Region","Males","","36.6","32.2","41.2","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2012","France","European Region","Females","","25.9","22.5","29.6","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2013","France","European Region","Total","","30.8","27.8","33.7","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2013","France","European Region","Males","","36.2","31.6","41","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2013","France","European Region","Females","","25.6","22","29.6","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2014","France","European Region","Total","","30.5","27.2","33.6","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2014","France","European Region","Males","","35.8","30.9","40.8","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2014","France","European Region","Females","","25.4","21.5","29.7","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2015","France","European Region","Total","","30.2","26.7","33.7","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2015","France","European Region","Males","","35.4","30.2","40.7","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2015","France","European Region","Females","","25.2","20.9","29.9","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2016","France","European Region","Total","","29.9","26.1","33.8","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2016","France","European Region","Males","","35.1","29.3","40.9","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2016","France","European Region","Females","","25","20.2","30.3","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2017","France","European Region","Total","","29.6","25.4","34","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2017","France","European Region","Males","","34.8","28.6","41.5","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2017","France","European Region","Females","","24.8","19.4","30.7","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2018","France","European Region","Total","","29.4","24.7","34.3","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2018","France","European Region","Males","","34.4","27.7","41.9","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2018","France","European Region","Females","","24.6","18.6","31.3","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2019","France","European Region","Total","","29.1","24","34.7","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2019","France","European Region","Males","","34.1","26.7","42.4","",
"Noncommunicable diseases","Hypertension, adults aged 30–79","","2019","France","European Region","Females","","24.4","17.8","32","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2000","France","European Region","Total","","49.8","44.7","54.7","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2000","France","European Region","Males","","44.2","37.7","50.9","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2000","France","European Region","Females","","57","49.3","64.3","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2001","France","European Region","Total","","50.5","45.6","55.5","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2001","France","European Region","Males","","44.9","38.3","51.5","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2001","France","European Region","Females","","57.8","50.1","64.9","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2002","France","European Region","Total","","51.4","46.5","56.3","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2002","France","European Region","Males","","45.7","39.1","52.2","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2002","France","European Region","Females","","58.8","51.2","65.7","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2003","France","European Region","Total","","52.3","47.5","57.1","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2003","France","European Region","Males","","46.5","40.1","53","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2003","France","European Region","Females","","59.8","52.3","66.6","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2004","France","European Region","Total","","53.3","48.6","58","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2004","France","European Region","Males","","47.5","41.2","53.8","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2004","France","European Region","Females","","60.9","53.6","67.6","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2005","France","European Region","Total","","54.2","49.6","59","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2005","France","European Region","Males","","48.4","42.2","54.7","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2005","France","European Region","Females","","62","54.8","68.6","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2006","France","European Region","Total","","55.2","50.6","59.8","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2006","France","European Region","Males","","49.4","43.3","55.7","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2006","France","European Region","Females","","63","56","69.4","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2007","France","European Region","Total","","56.2","51.7","60.6","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2007","France","European Region","Males","","50.5","44.4","56.7","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2007","France","European Region","Females","","64","57.2","70.3","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2008","France","European Region","Total","","57.1","52.6","61.5","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2008","France","European Region","Males","","51.5","45.3","57.9","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2008","France","European Region","Females","","64.8","58.1","71.1","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2009","France","European Region","Total","","58.1","53.5","62.5","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2009","France","European Region","Males","","52.6","46.3","59","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2009","France","European Region","Females","","65.6","59","71.9","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2010","France","European Region","Total","","59","54.4","63.4","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2010","France","European Region","Males","","53.7","47.3","60","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2010","France","European Region","Females","","66.2","59.7","72.5","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2011","France","European Region","Total","","59.8","55.1","64.4","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2011","France","European Region","Males","","54.7","48.1","61.3","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2011","France","European Region","Females","","66.7","60.1","73.1","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2012","France","European Region","Total","","60.6","55.8","65.3","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2012","France","European Region","Males","","55.8","49","62.5","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2012","France","European Region","Females","","67.2","60.2","73.6","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2013","France","European Region","Total","","61.3","56.3","66.2","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2013","France","European Region","Males","","56.8","49.7","63.9","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2013","France","European Region","Females","","67.5","60.3","74.2","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2014","France","European Region","Total","","62","56.7","67.2","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2014","France","European Region","Males","","57.8","50.2","65.2","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2014","France","European Region","Females","","67.8","60","74.9","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2015","France","European Region","Total","","62.6","56.9","68.2","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2015","France","European Region","Males","","58.7","50.5","66.7","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2015","France","European Region","Females","","68","59.5","75.8","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2016","France","European Region","Total","","63.2","56.8","69.4","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2016","France","European Region","Males","","59.7","50.6","68.4","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2016","France","European Region","Females","","68.1","58.8","76.9","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2017","France","European Region","Total","","63.7","56.6","70.6","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2017","France","European Region","Males","","60.5","50.4","70","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2017","France","European Region","Females","","68.2","57.6","78","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2018","France","European Region","Total","","64.2","56.2","71.7","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2018","France","European Region","Males","","61.4","50.3","71.7","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2018","France","European Region","Females","","68.2","56.2","79","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2019","France","European Region","Total","","64.7","55.6","73","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2019","France","European Region","Males","","62.2","49.9","73.4","",
"Noncommunicable diseases","Diagnosed hypertension, adults aged 30–79 with hypertension","","2019","France","European Region","Females","","68.3","54.4","80.2","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2000","France","European Region","Total","","39.3","34.5","44.2","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2000","France","European Region","Males","","33.1","27","39.5","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2000","France","European Region","Females","","47.4","39.5","55.3","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2001","France","European Region","Total","","40.3","35.6","45.2","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2001","France","European Region","Males","","34","28","40.2","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2001","France","European Region","Females","","48.6","41","56.3","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2002","France","European Region","Total","","41.4","36.8","46.2","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2002","France","European Region","Males","","35","29.2","41","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2002","France","European Region","Females","","49.8","42.5","57.4","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2003","France","European Region","Total","","42.5","38","47.2","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2003","France","European Region","Males","","36","30.2","42","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2003","France","European Region","Females","","51.2","44","58.7","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2004","France","European Region","Total","","43.7","39.2","48.4","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2004","France","European Region","Males","","37.1","31.4","43","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2004","France","European Region","Females","","52.5","45.5","59.8","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2005","France","European Region","Total","","44.9","40.5","49.5","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2005","France","European Region","Males","","38.2","32.5","44.1","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2005","France","European Region","Females","","53.8","46.9","60.9","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2006","France","European Region","Total","","45.9","41.6","50.6","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2006","France","European Region","Males","","39.3","33.6","45.1","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2006","France","European Region","Females","","54.9","48.1","61.9","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2007","France","European Region","Total","","46.9","42.5","51.6","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2007","France","European Region","Males","","40.3","34.7","46.1","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2007","France","European Region","Females","","55.9","49.1","62.6","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2008","France","European Region","Total","","47.8","43.4","52.5","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2008","France","European Region","Males","","41.3","35.5","47.2","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2008","France","European Region","Females","","56.6","49.9","63.5","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2009","France","European Region","Total","","48.6","44","53.3","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2009","France","European Region","Males","","42.4","36.2","48.4","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2009","France","European Region","Females","","57.2","50.3","64.1","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2010","France","European Region","Total","","49.4","44.6","54.2","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2010","France","European Region","Males","","43.3","37.1","49.6","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2010","France","European Region","Females","","57.6","50.5","64.6","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2011","France","European Region","Total","","50","45","54.9","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2011","France","European Region","Males","","44.3","37.6","50.9","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2011","France","European Region","Females","","57.8","50.5","65.1","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2012","France","European Region","Total","","50.5","45.4","55.6","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2012","France","European Region","Males","","45.2","38.1","52.2","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2012","France","European Region","Females","","57.9","50","65.4","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2013","France","European Region","Total","","51","45.4","56.5","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2013","France","European Region","Males","","46","38.6","53.5","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2013","France","European Region","Females","","57.8","49.4","65.8","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2014","France","European Region","Total","","51.3","45.3","57.3","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2014","France","European Region","Males","","46.8","38.7","54.9","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2014","France","European Region","Females","","57.6","48.5","66.3","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2015","France","European Region","Total","","51.6","44.9","58","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2015","France","European Region","Males","","47.5","38.7","56.3","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2015","France","European Region","Females","","57.3","47.2","66.9","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2016","France","European Region","Total","","51.8","44.5","59","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2016","France","European Region","Males","","48.2","38.6","57.9","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2016","France","European Region","Females","","56.9","45.8","67.4","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2017","France","European Region","Total","","52","44.1","59.9","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2017","France","European Region","Males","","48.8","38.1","59.5","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2017","France","European Region","Females","","56.5","44.2","68.1","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2018","France","European Region","Total","","52.1","43.1","61","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2018","France","European Region","Males","","49.4","37.5","61.3","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2018","France","European Region","Females","","56.1","42.6","69","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2019","France","European Region","Total","","52.3","42.4","62.2","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2019","France","European Region","Males","","49.9","36.9","63.1","",
"Noncommunicable diseases","Treated hypertension, adults aged 30–79 with hypertension","","2019","France","European Region","Females","","55.7","40.6","70.1","",
"Noncommunicable diseases","Controlled hypertension, adults aged 30–79 with hypertension","","2000","France","European Region","Total","","13","9.8","16.6","",
"Noncommunicable diseases","Controlled hypertension, adults aged 30–79 with hypertension","","2000","France","European Region","Males","","8.8","5.6","12.5","",
"Noncommunicable diseases","Controlled hypertension, adults aged 30–79 with hypertension","","2000","France","European Region","Females","","18.3","12.4","25.1","",
"Noncommunicable diseases","Controlled hypertension, adults aged 30–79 with hypertension","","2001","France","European Region","Total","","13.8","10.5","17.4","",
"Noncommunicable diseases","Controlled hypertension, adults aged 30–79 with hypertension","","2001","France","European Region","Males","","9.3","6.1","13","",
"Noncommunicable diseases","Controlled hypertension, adults aged 30–79 with hypertension","","2001","France","European Region","Females","","19.5","13.6","26.3","",
"Noncommunicable diseases","Controlled hypertension, adults aged 30–79 with hypertension","","2002","France","European Region","Total","","14.6","11.3","18.4","",
