"Diseases & Risk Factors","Indicator Name","Cancer Type","Year","Country Name","Region","Gender","Area","Numeric","Lower Confidence Limit","Upper Confidence Limit","Comment",
"Cancer","Cancer age-standardized death rate","","2000","Japan","Western Pacific Region","Total","","123","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2000","Japan","Western Pacific Region","Males","","173","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2000","Japan","Western Pacific Region","Females","","86","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2001","Japan","Western Pacific Region","Total","","121","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2001","Japan","Western Pacific Region","Males","","169","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2001","Japan","Western Pacific Region","Females","","85","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2002","Japan","Western Pacific Region","Total","","118","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2002","Japan","Western Pacific Region","Males","","166","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2002","Japan","Western Pacific Region","Females","","83","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2003","Japan","Western Pacific Region","Total","","116","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2003","Japan","Western Pacific Region","Males","","163","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2003","Japan","Western Pacific Region","Females","","81","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2004","Japan","Western Pacific Region","Total","","117","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2004","Japan","Western Pacific Region","Males","","163","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2004","Japan","Western Pacific Region","Females","","82","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2005","Japan","Western Pacific Region","Total","","115","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2005","Japan","Western Pacific Region","Males","","161","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2005","Japan","Western Pacific Region","Females","","81","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2006","Japan","Western Pacific Region","Total","","113","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2006","Japan","Western Pacific Region","Males","","158","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2006","Japan","Western Pacific Region","Females","","80","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2007","Japan","Western Pacific Region","Total","","112","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2007","Japan","Western Pacific Region","Males","","156","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2007","Japan","Western Pacific Region","Females","","79","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2008","Japan","Western Pacific Region","Total","","111","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2008","Japan","Western Pacific Region","Males","","155","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2008","Japan","Western Pacific Region","Females","","79","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2009","Japan","Western Pacific Region","Total","","109","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2009","Japan","Western Pacific Region","Males","","151","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2009","Japan","Western Pacific Region","Females","","77","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2010","Japan","Western Pacific Region","Total","","109","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2010","Japan","Western Pacific Region","Males","","151","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2010","Japan","Western Pacific Region","Females","","78","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2011","Japan","Western Pacific Region","Total","","109","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2011","Japan","Western Pacific Region","Males","","149","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2011","Japan","Western Pacific Region","Females","","78","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2012","Japan","Western Pacific Region","Total","","107","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2012","Japan","Western Pacific Region","Males","","146","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2012","Japan","Western Pacific Region","Females","","77","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2013","Japan","Western Pacific Region","Total","","106","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2013","Japan","Western Pacific Region","Males","","144","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2013","Japan","Western Pacific Region","Females","","77","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2014","Japan","Western Pacific Region","Total","","105","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2014","Japan","Western Pacific Region","Males","","142","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2014","Japan","Western Pacific Region","Females","","77","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2015","Japan","Western Pacific Region","Total","","104","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2015","Japan","Western Pacific Region","Males","","140","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2015","Japan","Western Pacific Region","Females","","76","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2016","Japan","Western Pacific Region","Total","","102","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2016","Japan","Western Pacific Region","Males","","137","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2016","Japan","Western Pacific Region","Females","","76","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2017","Japan","Western Pacific Region","Total","","100","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2017","Japan","Western Pacific Region","Males","","134","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2017","Japan","Western Pacific Region","Females","","74","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2018","Japan","Western Pacific Region","Total","","99","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2018","Japan","Western Pacific Region","Males","","130","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2018","Japan","Western Pacific Region","Females","","74","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2019","Japan","Western Pacific Region","Total","","98","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2019","Japan","Western Pacific Region","Males","","129","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2019","Japan","Western Pacific Region","Females","","73","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2020","Japan","Western Pacific Region","Total","","97","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2020","Japan","Western Pacific Region","Males","","128","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2020","Japan","Western Pacific Region","Females","","73","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2021","Japan","Western Pacific Region","Total","","97","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2021","Japan","Western Pacific Region","Males","","127","no data","no data","",
"Cancer","Cancer age-standardized death rate","","2021","Japan","Western Pacific Region","Females","","73","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2000","Japan","Western Pacific Region","Total","","41.29318237","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2000","Japan","Western Pacific Region","Males","","43.99985504","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2000","Japan","Western Pacific Region","Females","","37.16490555","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2001","Japan","Western Pacific Region","Total","","39.86865616","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2001","Japan","Western Pacific Region","Males","","42.36484528","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2001","Japan","Western Pacific Region","Females","","36.10276031","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2002","Japan","Western Pacific Region","Total","","38.24609375","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2002","Japan","Western Pacific Region","Males","","40.6016922","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2002","Japan","Western Pacific Region","Females","","34.67802811","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2003","Japan","Western Pacific Region","Total","","37.06289673","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2003","Japan","Western Pacific Region","Males","","39.35763168","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2003","Japan","Western Pacific Region","Females","","33.58813858","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2004","Japan","Western Pacific Region","Total","","36.300354","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2004","Japan","Western Pacific Region","Males","","38.36009598","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2004","Japan","Western Pacific Region","Females","","33.1960907","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2005","Japan","Western Pacific Region","Total","","34.87633896","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2005","Japan","Western Pacific Region","Males","","36.84083557","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2005","Japan","Western Pacific Region","Females","","31.91209412","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2006","Japan","Western Pacific Region","Total","","34.02033997","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2006","Japan","Western Pacific Region","Males","","36.04837036","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2006","Japan","Western Pacific Region","Females","","30.97650528","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2007","Japan","Western Pacific Region","Total","","33.35386658","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2007","Japan","Western Pacific Region","Males","","35.38302994","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2007","Japan","Western Pacific Region","Females","","30.295187","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2008","Japan","Western Pacific Region","Total","","32.55518341","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2008","Japan","Western Pacific Region","Males","","34.55028534","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2008","Japan","Western Pacific Region","Females","","29.56632614","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2009","Japan","Western Pacific Region","Total","","31.89013481","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2009","Japan","Western Pacific Region","Males","","33.92819977","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2009","Japan","Western Pacific Region","Females","","28.86614418","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2010","Japan","Western Pacific Region","Total","","30.94170189","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2010","Japan","Western Pacific Region","Males","","32.87184525","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2010","Japan","Western Pacific Region","Females","","28.1043129","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2011","Japan","Western Pacific Region","Total","","30.29119682","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2011","Japan","Western Pacific Region","Males","","32.21318817","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2011","Japan","Western Pacific Region","Females","","27.48448181","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2012","Japan","Western Pacific Region","Total","","29.24439621","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2012","Japan","Western Pacific Region","Males","","31.23616982","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2012","Japan","Western Pacific Region","Females","","26.35259819","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2013","Japan","Western Pacific Region","Total","","28.45791054","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2013","Japan","Western Pacific Region","Males","","30.29620552","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2013","Japan","Western Pacific Region","Females","","25.81061935","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2014","Japan","Western Pacific Region","Total","","27.60521698","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2014","Japan","Western Pacific Region","Males","","29.20302773","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2014","Japan","Western Pacific Region","Females","","25.32374382","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2015","Japan","Western Pacific Region","Total","","26.82597542","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2015","Japan","Western Pacific Region","Males","","28.52453995","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2015","Japan","Western Pacific Region","Females","","24.41703224","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2016","Japan","Western Pacific Region","Total","","26.18637466","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2016","Japan","Western Pacific Region","Males","","27.89564705","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2016","Japan","Western Pacific Region","Females","","23.79950905","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2017","Japan","Western Pacific Region","Total","","24.69849777","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2017","Japan","Western Pacific Region","Males","","26.10933495","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2017","Japan","Western Pacific Region","Females","","22.72333527","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2018","Japan","Western Pacific Region","Total","","23.29799652","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2018","Japan","Western Pacific Region","Males","","24.53580856","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2018","Japan","Western Pacific Region","Females","","21.60209274","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2019","Japan","Western Pacific Region","Total","","21.97347069","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2019","Japan","Western Pacific Region","Males","","23.00333405","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2019","Japan","Western Pacific Region","Females","","20.56825066","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2020","Japan","Western Pacific Region","Total","","20.59708214","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2020","Japan","Western Pacific Region","Males","","21.61323166","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2020","Japan","Western Pacific Region","Females","","19.22301292","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2021","Japan","Western Pacific Region","Total","","19.25624657","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2021","Japan","Western Pacific Region","Males","","20.08924675","no data","no data","",
"Cancer","Percentage of cancer deaths occurring under 70 years","","2021","Japan","Western Pacific Region","Females","","18.13827705","no data","no data","",
"Cancer","Current tobacco use, adults aged 15+","","2000","Japan","Western Pacific Region","Total","","33.6","28.2","38.9","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country.",
"Cancer","Current tobacco use, adults aged 15+","","2000","Japan","Western Pacific Region","Males","","52.4","44","60.9","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country.",
"Cancer","Current tobacco use, adults aged 15+","","2000","Japan","Western Pacific Region","Females","","14.7","12.4","17","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country.",
"Cancer","Current tobacco use, adults aged 15+","","2005","Japan","Western Pacific Region","Total","","29.4","25","33.8","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country.",
"Cancer","Current tobacco use, adults aged 15+","","2005","Japan","Western Pacific Region","Males","","45.6","38.9","52.3","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country.",
"Cancer","Current tobacco use, adults aged 15+","","2005","Japan","Western Pacific Region","Females","","13.3","11.2","15.4","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country.",
"Cancer","Current tobacco use, adults aged 15+","","2007","Japan","Western Pacific Region","Total","","27.9","23.4","32.5","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country.",
"Cancer","Current tobacco use, adults aged 15+","","2007","Japan","Western Pacific Region","Males","","43.1","35.9","50.3","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country.",
"Cancer","Current tobacco use, adults aged 15+","","2007","Japan","Western Pacific Region","Females","","12.8","10.8","14.8","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country.",
"Cancer","Current tobacco use, adults aged 15+","","2010","Japan","Western Pacific Region","Total","","25.9","21.9","29.9","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country.",
"Cancer","Current tobacco use, adults aged 15+","","2010","Japan","Western Pacific Region","Males","","39.8","33.8","45.8","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country.",
"Cancer","Current tobacco use, adults aged 15+","","2010","Japan","Western Pacific Region","Females","","12","10.1","14","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country.",
"Cancer","Current tobacco use, adults aged 15+","","2015","Japan","Western Pacific Region","Total","","22.8","19.3","26.3","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country.",
"Cancer","Current tobacco use, adults aged 15+","","2015","Japan","Western Pacific Region","Males","","34.6","29.4","39.8","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country.",
"Cancer","Current tobacco use, adults aged 15+","","2015","Japan","Western Pacific Region","Females","","11","9.1","12.9","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country.",
"Cancer","Current tobacco use, adults aged 15+","","2020","Japan","Western Pacific Region","Total","","20.2","16.3","24.1","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country.",
"Cancer","Current tobacco use, adults aged 15+","","2020","Japan","Western Pacific Region","Males","","30.3","24.3","36.4","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country.",
"Cancer","Current tobacco use, adults aged 15+","","2020","Japan","Western Pacific Region","Females","","10","8.3","11.7","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country.",
"Cancer","Current tobacco use, adults aged 15+","","2021","Japan","Western Pacific Region","Total","","19.6","16.3","23","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country.",
"Cancer","Current tobacco use, adults aged 15+","","2021","Japan","Western Pacific Region","Males","","29.5","24.5","34.4","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country.",
"Cancer","Current tobacco use, adults aged 15+","","2021","Japan","Western Pacific Region","Females","","9.8","8","11.6","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country.",
"Cancer","Current tobacco use, adults aged 15+","","2022","Japan","Western Pacific Region","Total","","19.2","15.6","22.7","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country.",
"Cancer","Current tobacco use, adults aged 15+","","2022","Japan","Western Pacific Region","Males","","28.7","23.6","33.8","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country.",
"Cancer","Current tobacco use, adults aged 15+","","2022","Japan","Western Pacific Region","Females","","9.6","7.6","11.6","Tobacco use estimates are not available. Tobacco smoking estimates are substituted for missing tobacco use estimates on the assumption that there is little difference between the two measures in the country.",
"Cancer","Total alcohol per capita consumption","","2000","Japan","Western Pacific Region","Total","","7.66","5.3","10.17","",
"Cancer","Total alcohol per capita consumption","","2000","Japan","Western Pacific Region","Males","","12.19","8.44","16.13","",
"Cancer","Total alcohol per capita consumption","","2000","Japan","Western Pacific Region","Females","","3.38","2.29","4.6","",
"Cancer","Total alcohol per capita consumption","","2005","Japan","Western Pacific Region","Total","","7.41","5.09","9.98","",
"Cancer","Total alcohol per capita consumption","","2005","Japan","Western Pacific Region","Males","","11.84","8.11","15.87","",
"Cancer","Total alcohol per capita consumption","","2005","Japan","Western Pacific Region","Females","","3.25","2.19","4.47","",
"Cancer","Total alcohol per capita consumption","","2010","Japan","Western Pacific Region","Total","","6.77","4.52","9.12","",
"Cancer","Total alcohol per capita consumption","","2010","Japan","Western Pacific Region","Males","","10.86","7.25","14.61","",
"Cancer","Total alcohol per capita consumption","","2010","Japan","Western Pacific Region","Females","","2.94","1.95","4.1","",
"Cancer","Total alcohol per capita consumption","","2015","Japan","Western Pacific Region","Total","","6.72","4.44","9.09","",
"Cancer","Total alcohol per capita consumption","","2015","Japan","Western Pacific Region","Males","","10.79","7.09","14.64","",
"Cancer","Total alcohol per capita consumption","","2015","Japan","Western Pacific Region","Females","","2.92","1.92","4.03","",
"Cancer","Total alcohol per capita consumption","","2019","Japan","Western Pacific Region","Total","","6.68","4.45","8.99","",
"Cancer","Total alcohol per capita consumption","","2019","Japan","Western Pacific Region","Males","","10.74","7.17","14.45","",
"Cancer","Total alcohol per capita consumption","","2019","Japan","Western Pacific Region","Females","","2.89","1.89","4.03","",
"Cancer","Overweight, adults aged 18+","","2000","Japan","Western Pacific Region","Total","","20.470612","19.879828","21.055478","",
"Cancer","Overweight, adults aged 18+","","2000","Japan","Western Pacific Region","Males","","24.124604","23.200138","25.054166","",
"Cancer","Overweight, adults aged 18+","","2000","Japan","Western Pacific Region","Females","","16.619357","15.91284","17.336379","",
"Cancer","Overweight, adults aged 18+","","2001","Japan","Western Pacific Region","Total","","20.599535","20.013596","21.177523","",
"Cancer","Overweight, adults aged 18+","","2001","Japan","Western Pacific Region","Males","","24.502419","23.556387","25.455785","",
"Cancer","Overweight, adults aged 18+","","2001","Japan","Western Pacific Region","Females","","16.506203","15.783484","17.233792","",
"Cancer","Overweight, adults aged 18+","","2002","Japan","Western Pacific Region","Total","","20.720802","20.132612","21.309249","",
"Cancer","Overweight, adults aged 18+","","2002","Japan","Western Pacific Region","Males","","24.871546","23.913792","25.841483","",
"Cancer","Overweight, adults aged 18+","","2002","Japan","Western Pacific Region","Females","","16.38557","15.657105","17.109692","",
"Cancer","Overweight, adults aged 18+","","2003","Japan","Western Pacific Region","Total","","20.833562","20.233259","21.42639","",
"Cancer","Overweight, adults aged 18+","","2003","Japan","Western Pacific Region","Males","","25.227785","24.265167","26.208267","",
"Cancer","Overweight, adults aged 18+","","2003","Japan","Western Pacific Region","Females","","16.259918","15.533824","16.985053","",
"Cancer","Overweight, adults aged 18+","","2004","Japan","Western Pacific Region","Total","","20.937623","20.329218","21.544257","",
"Cancer","Overweight, adults aged 18+","","2004","Japan","Western Pacific Region","Males","","25.567934","24.603361","26.553729","",
"Cancer","Overweight, adults aged 18+","","2004","Japan","Western Pacific Region","Females","","16.132475","15.399645","16.85645","",
"Cancer","Overweight, adults aged 18+","","2005","Japan","Western Pacific Region","Total","","21.039984","20.428237","21.656115","",
"Cancer","Overweight, adults aged 18+","","2005","Japan","Western Pacific Region","Males","","25.898474","24.922056","26.896784","",
"Cancer","Overweight, adults aged 18+","","2005","Japan","Western Pacific Region","Females","","16.01073","15.279232","16.743381","",
"Cancer","Overweight, adults aged 18+","","2006","Japan","Western Pacific Region","Total","","21.139897","20.509581","21.756646","",
"Cancer","Overweight, adults aged 18+","","2006","Japan","Western Pacific Region","Males","","26.215178","25.208443","27.221671","",
"Cancer","Overweight, adults aged 18+","","2006","Japan","Western Pacific Region","Females","","15.896913","15.177368","16.632181","",
"Cancer","Overweight, adults aged 18+","","2007","Japan","Western Pacific Region","Total","","21.237035","20.611912","21.85764","",
"Cancer","Overweight, adults aged 18+","","2007","Japan","Western Pacific Region","Males","","26.516625","25.508007","27.537826","",
"Cancer","Overweight, adults aged 18+","","2007","Japan","Western Pacific Region","Females","","15.791388","15.075725","16.526274","",
"Cancer","Overweight, adults aged 18+","","2008","Japan","Western Pacific Region","Total","","21.333976","20.716658","21.962208","",
"Cancer","Overweight, adults aged 18+","","2008","Japan","Western Pacific Region","Males","","26.805383","25.778449","27.833971","",
"Cancer","Overweight, adults aged 18+","","2008","Japan","Western Pacific Region","Females","","15.697002","14.984146","16.428319","",
"Cancer","Overweight, adults aged 18+","","2009","Japan","Western Pacific Region","Total","","21.43411","20.814233","22.061129","",
"Cancer","Overweight, adults aged 18+","","2009","Japan","Western Pacific Region","Males","","27.085912","26.052791","28.110349","",
"Cancer","Overweight, adults aged 18+","","2009","Japan","Western Pacific Region","Females","","15.616563","14.900324","16.344981","",
"Cancer","Overweight, adults aged 18+","","2010","Japan","Western Pacific Region","Total","","21.529359","20.902207","22.171184","",
"Cancer","Overweight, adults aged 18+","","2010","Japan","Western Pacific Region","Males","","27.346867","26.307422","28.367513","",
"Cancer","Overweight, adults aged 18+","","2010","Japan","Western Pacific Region","Females","","15.545231","14.827934","16.279806","",
"Cancer","Overweight, adults aged 18+","","2011","Japan","Western Pacific Region","Total","","21.631244","21.001136","22.268526","",
"Cancer","Overweight, adults aged 18+","","2011","Japan","Western Pacific Region","Males","","27.608442","26.570103","28.648555","",
"Cancer","Overweight, adults aged 18+","","2011","Japan","Western Pacific Region","Females","","15.485358","14.758889","16.212527","",
"Cancer","Overweight, adults aged 18+","","2012","Japan","Western Pacific Region","Total","","21.751811","21.109873","22.396885","",
"Cancer","Overweight, adults aged 18+","","2012","Japan","Western Pacific Region","Males","","27.893665","26.840064","28.931111","",
"Cancer","Overweight, adults aged 18+","","2012","Japan","Western Pacific Region","Females","","15.438011","14.708048","16.170076","",
"Cancer","Overweight, adults aged 18+","","2013","Japan","Western Pacific Region","Total","","21.903652","21.248466","22.582681","",
"Cancer","Overweight, adults aged 18+","","2013","Japan","Western Pacific Region","Males","","28.22395","27.140081","29.29405","",
"Cancer","Overweight, adults aged 18+","","2013","Japan","Western Pacific Region","Females","","15.407477","14.669417","16.155858","",
"Cancer","Overweight, adults aged 18+","","2014","Japan","Western Pacific Region","Total","","22.085573","21.408449","22.7928","",
"Cancer","Overweight, adults aged 18+","","2014","Japan","Western Pacific Region","Males","","28.598937","27.484334","29.728866","",
"Cancer","Overweight, adults aged 18+","","2014","Japan","Western Pacific Region","Females","","15.391856","14.633082","16.158931","",
"Cancer","Overweight, adults aged 18+","","2015","Japan","Western Pacific Region","Total","","22.2957","21.573736","23.038401","",
"Cancer","Overweight, adults aged 18+","","2015","Japan","Western Pacific Region","Males","","29.014447","27.836838","30.220833","",
"Cancer","Overweight, adults aged 18+","","2015","Japan","Western Pacific Region","Females","","15.391661","14.589624","16.213763","",
"Cancer","Overweight, adults aged 18+","","2016","Japan","Western Pacific Region","Total","","22.522995","21.74136","23.305967","",
"Cancer","Overweight, adults aged 18+","","2016","Japan","Western Pacific Region","Males","","29.455245","28.159556","30.76179","",
"Cancer","Overweight, adults aged 18+","","2016","Japan","Western Pacific Region","Females","","15.400058","14.527507","16.284186","",
"Cancer","Overweight, adults aged 18+","","2017","Japan","Western Pacific Region","Total","","22.755508","21.883334","23.624587","",
"Cancer","Overweight, adults aged 18+","","2017","Japan","Western Pacific Region","Males","","29.901665","28.453341","31.365067","",
