"Diseases & Risk Factors","Indicator Name","Cancer Type","Year","Country Name","Region","Gender","Area","Numeric","Lower Confidence Limit","Upper Confidence Limit","Comment",
"Noncommunicable diseases","Diabetes, adults aged 18+","","2019","China","Western Pacific Region","Females","","8.572841644","6.022194862","11.5585289","",
"Noncommunicable diseases","Diabetes, adults aged 18+","","2020","China","Western Pacific Region","Total","","10.340238571","7.741830349","13.340292931","",
"Noncommunicable diseases","Diabetes, adults aged 18+","","2020","China","Western Pacific Region","Males","","11.718281746","7.678641319","16.612915039","",
"Noncommunicable diseases","Diabetes, adults aged 18+","","2020","China","Western Pacific Region","Females","","8.831730843","5.810676098","12.499837875","",
"Noncommunicable diseases","Diabetes, adults aged 18+","","2021","China","Western Pacific Region","Total","","10.768844604","7.680867672","14.34021759","",
"Noncommunicable diseases","Diabetes, adults aged 18+","","2021","China","Western Pacific Region","Males","","12.285591125","7.558058262","18.069540024","",
"Noncommunicable diseases","Diabetes, adults aged 18+","","2021","China","Western Pacific Region","Females","","9.107228279","5.611958504","13.598288536","",
"Noncommunicable diseases","Diabetes, adults aged 18+","","2022","China","Western Pacific Region","Total","","11.223083496","7.627937794","15.44916153","",
"Noncommunicable diseases","Diabetes, adults aged 18+","","2022","China","Western Pacific Region","Males","","12.883973122","7.380591869","19.732051849","",
"Noncommunicable diseases","Diabetes, adults aged 18+","","2022","China","Western Pacific Region","Females","","9.401377678","5.372579575","14.722383499","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2000","China","Western Pacific Region","Total","","8.082283974","6.76535511","9.513870239","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2000","China","Western Pacific Region","Males","","7.772625446","6.024405956","9.813550949","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2000","China","Western Pacific Region","Females","","8.363052368","6.40610075","10.530497551","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2001","China","Western Pacific Region","Total","","8.199386597","6.934549809","9.586144447","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2001","China","Western Pacific Region","Males","","7.957641602","6.268264294","9.973398209","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2001","China","Western Pacific Region","Females","","8.411167145","6.5591259","10.434095383","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2002","China","Western Pacific Region","Total","","8.327567101","7.103248596","9.647684097","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2002","China","Western Pacific Region","Males","","8.160822868","6.529118061","10.08736515","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2002","China","Western Pacific Region","Females","","8.463479996","6.699911594","10.392174721","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2003","China","Western Pacific Region","Total","","8.461813927","7.289204121","9.718382835","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2003","China","Western Pacific Region","Males","","8.373888969","6.801217079","10.220477104","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2003","China","Western Pacific Region","Females","","8.518053055","6.847089767","10.338171959","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2004","China","Western Pacific Region","Total","","8.596096039","7.484793663","9.79446888","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2004","China","Western Pacific Region","Males","","8.587594986","7.052377701","10.319231033","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2004","China","Western Pacific Region","Females","","8.571733475","7.002273083","10.28835392","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2005","China","Western Pacific Region","Total","","8.73409462","7.666341305","9.903759956","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2005","China","Western Pacific Region","Males","","8.801167488","7.315467834","10.47598362","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2005","China","Western Pacific Region","Females","","8.632333755","7.136027336","10.280465126","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2006","China","Western Pacific Region","Total","","8.88171196","7.850087643","9.998645782","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2006","China","Western Pacific Region","Males","","9.021452904","7.566271782","10.614544868","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2006","China","Western Pacific Region","Females","","8.705019951","7.279139042","10.268443108","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2007","China","Western Pacific Region","Total","","9.034836769","8.047404289","10.08303833","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2007","China","Western Pacific Region","Males","","9.245587349","7.851201057","10.785495758","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2007","China","Western Pacific Region","Females","","8.784841537","7.423425674","10.240332603","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2008","China","Western Pacific Region","Total","","9.197086334","8.250976563","10.203468323","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2008","China","Western Pacific Region","Males","","9.476868629","8.135908127","10.967260361","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2008","China","Western Pacific Region","Females","","8.875508308","7.602453232","10.270646095","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2009","China","Western Pacific Region","Total","","9.367714882","8.476122856","10.341226578","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2009","China","Western Pacific Region","Males","","9.71453476","8.402493477","11.172394753","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2009","China","Western Pacific Region","Females","","8.976058006","7.769534588","10.26130867","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2010","China","Western Pacific Region","Total","","9.543991089","8.670125961","10.502262115","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2010","China","Western Pacific Region","Males","","9.955564499","8.646916389","11.39086628","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2010","China","Western Pacific Region","Females","","9.084025383","7.898869514","10.324179649","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2011","China","Western Pacific Region","Total","","9.726837158","8.819602013","10.686302185","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2011","China","Western Pacific Region","Males","","10.202584267","8.854687691","11.637095451","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2011","China","Western Pacific Region","Females","","9.198748589","8.006672859","10.458220482","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2012","China","Western Pacific Region","Total","","9.924358368","8.972547531","10.904538155","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2012","China","Western Pacific Region","Males","","10.469104767","9.042254448","11.98927784","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2012","China","Western Pacific Region","Females","","9.323163033","8.109707832","10.653830528","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2013","China","Western Pacific Region","Total","","10.155075073","9.113686562","11.227820396","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2013","China","Western Pacific Region","Males","","10.775557518","9.222382545","12.463240623","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2013","China","Western Pacific Region","Females","","9.473664284","8.171362877","10.913345337","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2014","China","Western Pacific Region","Total","","10.421816826","9.265733719","11.602237701","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2014","China","Western Pacific Region","Males","","11.125198364","9.385811806","13.029456139","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2014","China","Western Pacific Region","Females","","9.652486801","8.211556435","11.226255417","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2015","China","Western Pacific Region","Total","","10.726963997","9.414979935","12.12405014","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2015","China","Western Pacific Region","Males","","11.520326614","9.551996231","13.720954895","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2015","China","Western Pacific Region","Females","","9.861948967","8.196393013","11.616495132","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2016","China","Western Pacific Region","Total","","11.072624207","9.554333687","12.723215103","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2016","China","Western Pacific Region","Males","","11.968668938","9.624477386","14.606125832","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2016","China","Western Pacific Region","Females","","10.098694801","8.185583115","12.150022507","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2017","China","Western Pacific Region","Total","","11.441753387","9.644974709","13.385597229","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2017","China","Western Pacific Region","Males","","12.453763962","9.645206451","15.634806633","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2017","China","Western Pacific Region","Females","","10.345068932","8.064068794","12.831145287","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2018","China","Western Pacific Region","Total","","11.833702087","9.673596382","14.211130142","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2018","China","Western Pacific Region","Males","","12.972781181","9.615934372","16.81526947","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2018","China","Western Pacific Region","Females","","10.60235405","7.9264431","13.594147682","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2019","China","Western Pacific Region","Total","","12.25032711","9.65496254","15.129359245","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2019","China","Western Pacific Region","Males","","13.5239048","9.511313438","18.091428757","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2019","China","Western Pacific Region","Females","","10.876013756","7.673756123","14.542196274","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2020","China","Western Pacific Region","Total","","12.690089226","9.624276161","16.141084671","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2020","China","Western Pacific Region","Males","","14.103956223","9.406230927","19.605632782","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2020","China","Western Pacific Region","Females","","11.165913582","7.459400654","15.65311718","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2021","China","Western Pacific Region","Total","","13.15514183","9.557664871","17.288160324","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2021","China","Western Pacific Region","Males","","14.717104912","9.179228783","21.271842957","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2021","China","Western Pacific Region","Females","","11.472223282","7.201675415","16.77687645","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2022","China","Western Pacific Region","Total","","13.644686699","9.438562393","18.561618805","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2022","China","Western Pacific Region","Males","","15.359309196","8.982877731","23.074899673","",
"Noncommunicable diseases","Diabetes, adults aged 30+","","2022","China","Western Pacific Region","Females","","11.796902657","6.863261223","18.08467865","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2000","China","Western Pacific Region","Total","","25.993112564","20.341880798","31.97877121","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2000","China","Western Pacific Region","Males","","24.411935806","16.82652092","32.964767456","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2000","China","Western Pacific Region","Females","","27.522930145","19.443786621","36.301967621","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2001","China","Western Pacific Region","Total","","26.223648071","20.832551956","32.022377014","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2001","China","Western Pacific Region","Males","","24.596780777","17.247657776","32.767288208","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2001","China","Western Pacific Region","Females","","27.818939209","19.989524841","36.241989136","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2002","China","Western Pacific Region","Total","","26.504972458","21.303380966","32.11151886","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2002","China","Western Pacific Region","Males","","24.844203949","17.903821945","32.720817566","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2002","China","Western Pacific Region","Females","","28.159156799","20.643270493","36.237030029","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2003","China","Western Pacific Region","Total","","26.845533371","21.858991623","32.19802475","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2003","China","Western Pacific Region","Males","","25.15829277","18.508275986","32.450492859","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2003","China","Western Pacific Region","Females","","28.554281235","21.426624298","36.2498703","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2004","China","Western Pacific Region","Total","","27.247312546","22.504392624","32.31526947","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2004","China","Western Pacific Region","Males","","25.543170929","19.262744904","32.405719757","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2004","China","Western Pacific Region","Females","","29.001718521","22.192577362","36.26996994","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2005","China","Western Pacific Region","Total","","27.712652206","23.28368187","32.43945694","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2005","China","Western Pacific Region","Males","","25.994539261","20.184160233","32.368968964","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2005","China","Western Pacific Region","Females","","29.507356644","23.005496979","36.409427643","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2006","China","Western Pacific Region","Total","","28.22910881","24.061973572","32.666530609","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2006","China","Western Pacific Region","Males","","26.501169205","21.04133606","32.37670517","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2006","China","Western Pacific Region","Females","","30.057937622","24.016437531","36.645645142","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2007","China","Western Pacific Region","Total","","28.802516937","24.880926132","32.908054352","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2007","China","Western Pacific Region","Males","","27.064973831","22.04306221","32.491153717","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2007","China","Western Pacific Region","Females","","30.664438248","24.9439888","36.943393707","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2008","China","Western Pacific Region","Total","","29.443899155","25.758663177","33.34405899","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2008","China","Western Pacific Region","Males","","27.696895599","23.047838211","32.815898895","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2008","China","Western Pacific Region","Females","","31.33757019","25.90206337","37.234233856","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2009","China","Western Pacific Region","Total","","30.153842926","26.735174179","33.787448883","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2009","China","Western Pacific Region","Males","","28.398353577","23.959245682","33.240047455","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2009","China","Western Pacific Region","Females","","32.076164246","26.954612732","37.652324677","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2010","China","Western Pacific Region","Total","","30.937316895","27.634344101","34.518966675","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2010","China","Western Pacific Region","Males","","29.170135498","24.821603775","33.859901428","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2010","China","Western Pacific Region","Females","","32.889411926","27.87733078","38.39881897","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2011","China","Western Pacific Region","Total","","31.785551071","28.462080002","35.334041595","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2011","China","Western Pacific Region","Males","","30.00481987","25.707551956","34.692344666","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2011","China","Western Pacific Region","Females","","33.768062592","28.761049271","39.220005035","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2012","China","Western Pacific Region","Total","","32.687828064","29.186244965","36.243976593","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2012","China","Western Pacific Region","Males","","30.894422531","26.327600479","35.692562103","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2012","China","Western Pacific Region","Females","","34.701087952","29.44080162","40.330318451","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2013","China","Western Pacific Region","Total","","33.632064819","29.904853821","37.424667358","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2013","China","Western Pacific Region","Males","","31.822511673","26.889249802","36.933609009","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2013","China","Western Pacific Region","Females","","35.681064606","30.020877838","41.77671814","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2014","China","Western Pacific Region","Total","","34.608943939","30.475013733","38.760028839","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2014","China","Western Pacific Region","Males","","32.777843475","27.358644485","38.525909424","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2014","China","Western Pacific Region","Females","","36.70042038","30.549755096","43.295269012","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2015","China","Western Pacific Region","Total","","35.609798431","30.976734161","40.314407349","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2015","China","Western Pacific Region","Males","","33.763046265","27.671293259","40.400741577","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2015","China","Western Pacific Region","Females","","37.737979889","30.863779068","45.117340088","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2016","China","Western Pacific Region","Total","","36.61655426","31.345733643","42.048412323","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2016","China","Western Pacific Region","Males","","34.753139496","27.791044235","42.385261536","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2016","China","Western Pacific Region","Females","","38.785316467","31.034532547","47.106365204","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2017","China","Western Pacific Region","Total","","37.625259399","31.624158859","43.835987091","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2017","China","Western Pacific Region","Males","","35.749351501","27.675830841","44.479251862","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2017","China","Western Pacific Region","Females","","39.833431244","31.250133514","49.341495514","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2018","China","Western Pacific Region","Total","","38.638156891","31.817176819","45.814868927","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2018","China","Western Pacific Region","Males","","36.757164001","27.488622665","46.767456055","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2018","China","Western Pacific Region","Females","","40.879570007","31.206630707","51.771854401","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2019","China","Western Pacific Region","Total","","39.661605835","32.063339233","47.850448608","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2019","China","Western Pacific Region","Males","","37.781951904","27.242609024","49.398258209","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2019","China","Western Pacific Region","Females","","41.928909302","31.129356384","54.103244781","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2020","China","Western Pacific Region","Total","","40.695884705","32.148384094","50.080635071","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2020","China","Western Pacific Region","Males","","38.826862335","26.678380966","52.054382324","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2020","China","Western Pacific Region","Females","","42.977077484","30.766750336","56.565113068","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2021","China","Western Pacific Region","Total","","41.740959167","31.927589417","52.322547913","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2021","China","Western Pacific Region","Males","","39.892204285","26.256614685","54.997680664","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2021","China","Western Pacific Region","Females","","44.023170471","30.3881073","59.034156799","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2022","China","Western Pacific Region","Total","","42.785316467","31.86044693","54.707389832","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2022","China","Western Pacific Region","Males","","40.964950562","25.566711426","57.937465668","",
"Noncommunicable diseases","Diabetes treatment, adults aged 30+ with diabetes","","2022","China","Western Pacific Region","Females","","45.057060242","30.129320145","61.702148438","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2000","China","Western Pacific Region","Total","","4.4","4.3","4.5","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2000","China","Western Pacific Region","Males","","4.4","4.2","4.5","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2000","China","Western Pacific Region","Females","","4.5","4.3","4.6","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2001","China","Western Pacific Region","Total","","4.4","4.3","4.5","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2001","China","Western Pacific Region","Males","","4.4","4.3","4.5","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2001","China","Western Pacific Region","Females","","4.5","4.3","4.6","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2002","China","Western Pacific Region","Total","","4.4","4.3","4.5","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2002","China","Western Pacific Region","Males","","4.4","4.3","4.5","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2002","China","Western Pacific Region","Females","","4.5","4.3","4.6","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2003","China","Western Pacific Region","Total","","4.5","4.4","4.6","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2003","China","Western Pacific Region","Males","","4.4","4.3","4.5","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2003","China","Western Pacific Region","Females","","4.5","4.4","4.6","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2004","China","Western Pacific Region","Total","","4.5","4.4","4.6","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2004","China","Western Pacific Region","Males","","4.4","4.3","4.6","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2004","China","Western Pacific Region","Females","","4.5","4.4","4.7","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2005","China","Western Pacific Region","Total","","4.5","4.4","4.6","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2005","China","Western Pacific Region","Males","","4.4","4.3","4.6","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2005","China","Western Pacific Region","Females","","4.5","4.4","4.7","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2006","China","Western Pacific Region","Total","","4.5","4.4","4.6","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2006","China","Western Pacific Region","Males","","4.4","4.3","4.6","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2006","China","Western Pacific Region","Females","","4.6","4.4","4.7","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2007","China","Western Pacific Region","Total","","4.5","4.4","4.6","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2007","China","Western Pacific Region","Males","","4.5","4.3","4.6","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2007","China","Western Pacific Region","Females","","4.6","4.4","4.7","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2008","China","Western Pacific Region","Total","","4.5","4.4","4.6","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2008","China","Western Pacific Region","Males","","4.5","4.3","4.6","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2008","China","Western Pacific Region","Females","","4.6","4.5","4.7","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2009","China","Western Pacific Region","Total","","4.5","4.4","4.6","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2009","China","Western Pacific Region","Males","","4.5","4.4","4.6","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2009","China","Western Pacific Region","Females","","4.6","4.5","4.7","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2010","China","Western Pacific Region","Total","","4.5","4.5","4.6","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2010","China","Western Pacific Region","Males","","4.5","4.4","4.6","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2010","China","Western Pacific Region","Females","","4.6","4.5","4.7","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2011","China","Western Pacific Region","Total","","4.6","4.5","4.7","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2011","China","Western Pacific Region","Males","","4.5","4.4","4.6","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2011","China","Western Pacific Region","Females","","4.6","4.5","4.8","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2012","China","Western Pacific Region","Total","","4.6","4.5","4.7","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2012","China","Western Pacific Region","Males","","4.5","4.4","4.7","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2012","China","Western Pacific Region","Females","","4.6","4.5","4.8","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2013","China","Western Pacific Region","Total","","4.6","4.4","4.7","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2013","China","Western Pacific Region","Males","","4.5","4.3","4.7","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2013","China","Western Pacific Region","Females","","4.6","4.4","4.8","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2014","China","Western Pacific Region","Total","","4.6","4.4","4.7","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2014","China","Western Pacific Region","Males","","4.5","4.3","4.7","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2014","China","Western Pacific Region","Females","","4.6","4.4","4.8","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2015","China","Western Pacific Region","Total","","4.6","4.4","4.8","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2015","China","Western Pacific Region","Males","","4.5","4.3","4.8","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2015","China","Western Pacific Region","Females","","4.6","4.4","4.9","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2016","China","Western Pacific Region","Total","","4.6","4.4","4.8","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2016","China","Western Pacific Region","Males","","4.5","4.3","4.8","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2016","China","Western Pacific Region","Females","","4.6","4.4","4.9","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2017","China","Western Pacific Region","Total","","4.6","4.4","4.8","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2017","China","Western Pacific Region","Males","","4.6","4.3","4.9","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2017","China","Western Pacific Region","Females","","4.7","4.3","5","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2018","China","Western Pacific Region","Total","","4.6","4.4","4.9","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2018","China","Western Pacific Region","Males","","4.6","4.2","4.9","",
"Noncommunicable diseases","Mean total cholesterol, adults aged 18+","","2018","China","Western Pacific Region","Females","","4.7","4.3","5","",
"Noncommunicable diseases","National NCD targets","","2023","China","Western Pacific Region","","","Fully achieved","","","",
"Noncommunicable diseases","Mortality data","","2023","China","Western Pacific Region","","","Partially achieved","","","",
